,sigma,labels
0,0.6527676582336426,0.0
1,1.6632304191589355,0.0
2,0.3149597644805908,0.0
3,0.2814508080482483,0.0
4,1.370819091796875,0.0
5,0.5691177248954773,0.0
6,1.8858063220977783,0.0
7,2.0222995281219482,0.0
8,0.7469186782836914,0.0
9,0.3392377495765686,0.0
10,0.9533343315124512,0.0
11,1.5673049688339233,0.0
12,1.638707160949707,0.0
13,0.4686448276042938,0.0
14,1.5213373899459839,0.0
15,0.3684498071670532,0.0
16,1.3478856086730957,0.0
17,2.2283103466033936,0.0
18,0.6518987417221069,0.0
19,1.218994140625,0.0
20,1.5192991495132446,0.0
21,1.4889435768127441,0.0
22,0.510856568813324,0.0
23,1.0528454780578613,0.0
24,0.27521705627441406,0.0
25,1.4656624794006348,0.0
26,1.2624775171279907,0.0
27,2.041391611099243,0.0
28,0.8551780581474304,0.0
29,1.5786924362182617,0.0
30,0.3325037360191345,0.0
31,0.6390029788017273,0.0
32,1.4269003868103027,0.0
33,1.282583236694336,0.0
34,0.5804248452186584,0.0
35,1.4367902278900146,0.0
36,0.45470350980758667,0.0
37,0.531528651714325,0.0
38,0.48617786169052124,0.0
39,0.5850635766983032,0.0
40,1.173218011856079,0.0
41,0.3032970428466797,0.0
42,2.3831989765167236,0.0
43,1.3242571353912354,0.0
44,1.0097746849060059,0.0
45,1.251090407371521,0.0
46,1.3064099550247192,0.0
47,0.5509355664253235,0.0
48,2.1468608379364014,0.0
49,1.955736756324768,0.0
50,2.02486515045166,0.0
51,1.767270803451538,0.0
52,0.4650464951992035,0.0
53,1.4737197160720825,0.0
54,1.2522950172424316,0.0
55,1.2753267288208008,0.0
56,0.4298018217086792,0.0
57,2.0266976356506348,0.0
58,0.5716906785964966,0.0
59,0.7874571084976196,0.0
60,0.4365963637828827,0.0
61,0.6763166189193726,0.0
62,0.6055283546447754,0.0
63,0.5434635877609253,0.0
64,0.27935972809791565,0.0
65,0.3037070631980896,0.0
66,2.440467596054077,0.0
67,1.9455714225769043,0.0
68,1.7817617654800415,0.0
69,0.3886638283729553,0.0
70,0.5635871291160583,0.0
71,0.9571056962013245,0.0
72,1.7907114028930664,0.0
73,1.4339853525161743,0.0
74,1.387495517730713,0.0
75,0.8042921423912048,0.0
76,0.3482067883014679,0.0
77,0.9364663362503052,0.0
78,1.0733451843261719,0.0
79,1.2952945232391357,0.0
80,1.2450447082519531,0.0
81,0.4122883379459381,0.0
82,0.6232622265815735,0.0
83,0.5738406777381897,0.0
84,0.5526659488677979,0.0
85,0.8039782047271729,0.0
86,1.214198350906372,0.0
87,1.0908712148666382,0.0
88,0.7709723711013794,0.0
89,2.081127166748047,0.0
90,0.46877866983413696,0.0
91,0.9501068592071533,0.0
92,1.1415436267852783,0.0
93,0.4279921054840088,0.0
94,0.33082032203674316,0.0
95,0.601520299911499,0.0
96,0.9617888927459717,0.0
97,0.3707064390182495,0.0
98,1.866851806640625,0.0
99,1.3624147176742554,0.0
100,0.6608927845954895,0.0
101,1.3489136695861816,0.0
102,0.5596106648445129,0.0
103,2.1891510486602783,0.0
104,0.4240032732486725,0.0
105,0.7777844667434692,0.0
106,0.6220821142196655,0.0
107,2.302119493484497,0.0
108,0.6450833678245544,0.0
109,0.8391979336738586,0.0
110,1.2016756534576416,0.0
111,0.4798343777656555,0.0
112,0.46338963508605957,0.0
113,1.773946762084961,0.0
114,0.4884536564350128,0.0
115,1.2699229717254639,0.0
116,0.6025788187980652,0.0
117,1.6907362937927246,0.0
118,0.5880141854286194,0.0
119,0.9239134788513184,0.0
120,1.0691395998001099,0.0
121,1.2389206886291504,0.0
122,3.240222930908203,0.0
123,0.5669010877609253,0.0
124,0.8679062724113464,0.0
125,0.9008710384368896,0.0
126,0.4119619131088257,0.0
127,1.6517937183380127,0.0
128,0.35060232877731323,0.0
129,0.5846052169799805,0.0
130,1.4561057090759277,0.0
131,0.25628194212913513,0.0
132,0.9652537703514099,0.0
133,0.30415064096450806,0.0
134,0.947277307510376,0.0
135,1.6967520713806152,0.0
136,1.2812434434890747,0.0
137,0.3000534176826477,0.0
138,1.1400439739227295,0.0
139,0.8317762613296509,0.0
140,0.3394407033920288,0.0
141,1.6865540742874146,0.0
142,1.0420122146606445,0.0
143,1.009189248085022,0.0
144,0.4489356279373169,0.0
145,1.3519210815429688,0.0
146,0.29815080761909485,0.0
147,1.3324267864227295,0.0
148,0.9122329354286194,0.0
149,1.1926665306091309,0.0
150,1.4605985879898071,0.0
151,1.4149751663208008,0.0
152,0.2739216983318329,0.0
153,1.7214231491088867,0.0
154,0.536700963973999,0.0
155,1.7158091068267822,0.0
156,1.273664951324463,0.0
157,0.528521716594696,0.0
158,0.46166443824768066,0.0
159,0.5653314590454102,0.0
160,0.9622266888618469,0.0
161,1.0330325365066528,0.0
162,0.9854459166526794,0.0
163,0.7979764938354492,0.0
164,0.7393789291381836,0.0
