,sigma,labels
0,1.0823442935943604,0.0
1,2.3203067779541016,0.0
2,0.625644862651825,0.0
3,0.6583123207092285,0.0
4,2.6719837188720703,0.0
5,0.8748267292976379,0.0
6,2.283468723297119,0.0
7,2.2337493896484375,0.0
8,1.468397855758667,0.0
9,0.6384376287460327,0.0
10,2.40442156791687,0.0
11,2.576955556869507,0.0
12,1.9974863529205322,0.0
13,0.9292141199111938,0.0
14,1.8984571695327759,0.0
15,0.6983369588851929,0.0
16,1.8276324272155762,0.0
17,2.5570836067199707,0.0
18,1.6655220985412598,0.0
19,1.6596097946166992,0.0
20,2.280447006225586,0.0
21,2.5469579696655273,0.0
22,0.6917099952697754,0.0
23,1.6732053756713867,0.0
24,0.5667293071746826,0.0
25,3.439379930496216,0.0
26,2.1440978050231934,0.0
27,2.34519624710083,0.0
28,1.5331393480300903,0.0
29,2.7473418712615967,0.0
30,0.6062350273132324,0.0
31,0.8607842922210693,0.0
32,2.479381799697876,0.0
33,2.018714189529419,0.0
34,1.3903745412826538,0.0
35,1.8369569778442383,0.0
36,1.1251397132873535,0.0
37,0.9348775148391724,0.0
38,0.8644803762435913,0.0
39,0.8975920677185059,0.0
40,1.9022595882415771,0.0
41,0.5023699998855591,0.0
42,3.0295982360839844,0.0
43,2.212185859680176,0.0
44,2.467857599258423,0.0
45,1.5708482265472412,0.0
46,2.475844383239746,0.0
47,0.766914427280426,0.0
48,3.3242897987365723,0.0
49,2.696946382522583,0.0
50,3.1686975955963135,0.0
51,3.0671567916870117,0.0
52,0.9037708044052124,0.0
53,2.397097587585449,0.0
54,2.222125291824341,0.0
55,2.2009329795837402,0.0
56,0.8299311399459839,0.0
57,2.650582790374756,0.0
58,1.2098267078399658,0.0
59,1.1826188564300537,0.0
60,0.7363121509552002,0.0
61,0.9749890565872192,0.0
62,1.0009948015213013,0.0
63,0.8160935044288635,0.0
64,0.5258874893188477,0.0
65,0.5863842964172363,0.0
66,3.2351784706115723,0.0
67,2.3070993423461914,0.0
68,1.7763946056365967,0.0
69,0.5947795510292053,0.0
70,0.8727872371673584,0.0
71,1.8631470203399658,0.0
72,2.2161192893981934,0.0
73,2.0194931030273438,0.0
74,2.761042594909668,0.0
75,1.6285476684570312,0.0
76,0.45159605145454407,0.0
77,1.4782273769378662,0.0
78,1.1795847415924072,0.0
79,2.1722614765167236,0.0
80,1.2587428092956543,0.0
81,0.7045973539352417,0.0
82,0.8150912523269653,0.0
83,0.6797049641609192,0.0
84,0.7623529434204102,0.0
85,0.9880035519599915,0.0
86,1.616943597793579,0.0
87,1.8888065814971924,0.0
88,1.1736769676208496,0.0
89,2.7694175243377686,0.0
90,0.7145309448242188,0.0
91,1.457047939300537,0.0
92,1.7851999998092651,0.0
93,0.6304326057434082,0.0
94,0.6359124183654785,0.0
95,1.2723937034606934,0.0
96,1.7883741855621338,0.0
97,0.9427961707115173,0.0
98,2.290886402130127,0.0
99,1.748654842376709,0.0
100,1.057403564453125,0.0
101,2.6595451831817627,0.0
102,1.0247201919555664,0.0
103,2.513979911804199,0.0
104,0.5882779359817505,0.0
105,1.1208302974700928,0.0
106,1.085606575012207,0.0
107,2.5442395210266113,0.0
108,1.2406539916992188,0.0
109,1.4786038398742676,0.0
110,2.1320106983184814,0.0
111,0.7411760091781616,0.0
112,0.7211821675300598,0.0
113,2.7593395709991455,0.0
114,0.7239201068878174,0.0
115,2.087653875350952,0.0
116,1.1030553579330444,0.0
117,2.4474191665649414,0.0
118,1.4316049814224243,0.0
119,1.044919729232788,0.0
120,1.7168712615966797,0.0
121,2.133201837539673,0.0
122,2.810307264328003,0.0
123,1.0182008743286133,0.0
124,1.1980631351470947,0.0
125,1.135123372077942,0.0
126,0.6250333786010742,0.0
127,2.924455404281616,0.0
128,0.7615777254104614,0.0
129,0.7061721682548523,0.0
130,2.153740882873535,0.0
131,0.6615333557128906,0.0
132,1.8313827514648438,0.0
133,0.6035674214363098,0.0
134,1.3038982152938843,0.0
135,2.6577112674713135,0.0
136,1.980496883392334,0.0
137,0.4698360860347748,0.0
138,1.8516368865966797,0.0
139,1.6530203819274902,0.0
140,0.7177456617355347,0.0
141,3.537257671356201,0.0
142,1.7560303211212158,0.0
143,1.4532015323638916,0.0
144,0.6456038951873779,0.0
145,2.5612685680389404,0.0
146,0.6674131155014038,0.0
147,2.6585562229156494,0.0
148,1.4043800830841064,0.0
149,2.1476457118988037,0.0
150,2.439448833465576,0.0
151,3.139200210571289,0.0
152,0.5486017465591431,0.0
153,2.471250057220459,0.0
154,0.8055386543273926,0.0
155,2.5745761394500732,0.0
156,1.9791996479034424,0.0
157,0.7200317978858948,0.0
158,0.7377333641052246,0.0
159,0.7453868389129639,0.0
160,1.5798814296722412,0.0
161,1.9613128900527954,0.0
162,1.9372899532318115,0.0
163,1.1586785316467285,0.0
164,1.455763339996338,0.0
165,0.7570615410804749,0.0
166,3.0999808311462402,0.0
167,1.6380516290664673,0.0
168,2.2074365615844727,0.0
169,1.5625079870224,0.0
170,2.4734740257263184,0.0
171,0.837192177772522,0.0
172,2.7404866218566895,0.0
173,0.4618149399757385,0.0
174,1.6340208053588867,0.0
175,1.186853289604187,0.0
176,1.1665748357772827,0.0
177,1.958850383758545,0.0
178,1.1006648540496826,0.0
179,0.49826765060424805,0.0
180,1.4501349925994873,0.0
181,0.9739158749580383,0.0
182,1.960391879081726,0.0
183,2.685891628265381,0.0
184,0.7436181306838989,0.0
185,0.8041198253631592,0.0
186,0.9775325655937195,0.0
187,2.061605930328369,0.0
188,1.6774144172668457,0.0
189,0.8063824772834778,0.0
190,1.0259121656417847,0.0
191,2.3507890701293945,0.0
192,1.2687513828277588,0.0
193,2.4073033332824707,0.0
194,1.6975499391555786,0.0
195,2.5210771560668945,0.0
196,0.8892925977706909,0.0
197,1.4322985410690308,0.0
198,2.5126891136169434,0.0
199,0.5789788961410522,0.0
200,0.7191606760025024,0.0
201,1.659398078918457,0.0
202,1.8737590312957764,0.0
203,1.105019450187683,0.0
204,2.0890471935272217,0.0
205,2.1531291007995605,0.0
206,2.3158721923828125,0.0
207,0.9544481635093689,0.0
208,0.7729310989379883,0.0
209,1.2069549560546875,0.0
210,2.2022721767425537,0.0
211,0.5405735969543457,0.0
212,1.2619259357452393,0.0
213,2.25821590423584,0.0
214,0.5289744138717651,0.0
215,1.6108994483947754,0.0
216,1.3860450983047485,0.0
217,2.2070770263671875,0.0
218,0.8709496259689331,0.0
219,2.3510212898254395,0.0
220,0.6661070585250854,0.0
221,1.3764982223510742,0.0
222,3.6195716857910156,0.0
223,1.7576569318771362,0.0
224,0.5950844287872314,0.0
225,0.7222722768783569,0.0
226,1.9655958414077759,0.0
227,2.391491651535034,0.0
228,0.8033124804496765,0.0
229,1.9331259727478027,0.0
230,0.8180471658706665,0.0
231,0.6709208488464355,0.0
232,0.8949843049049377,0.0
233,2.0116240978240967,0.0
234,0.7513889670372009,0.0
235,1.6369987726211548,0.0
236,1.2878050804138184,0.0
237,0.6300086975097656,0.0
238,3.1614484786987305,0.0
239,2.3546900749206543,0.0
240,0.8505504131317139,0.0
241,2.6539652347564697,0.0
242,1.3887848854064941,0.0
243,2.5163092613220215,0.0
244,2.2981815338134766,0.0
245,1.473738193511963,0.0
246,1.9185672998428345,0.0
247,2.9165139198303223,0.0
248,3.4439220428466797,0.0
249,2.406339168548584,0.0
250,1.6999318599700928,0.0
251,0.7143082618713379,0.0
252,2.606505870819092,0.0
253,0.8826127648353577,0.0
254,1.2196178436279297,0.0
255,2.204698085784912,0.0
256,0.7709311842918396,0.0
257,0.7957590818405151,0.0
258,2.412844181060791,0.0
259,1.205806016921997,0.0
260,0.8610860109329224,0.0
261,2.139214515686035,0.0
262,1.4522204399108887,0.0
263,2.4965925216674805,0.0
264,1.3884743452072144,0.0
265,2.844409465789795,0.0
266,3.298386573791504,0.0
267,1.0427067279815674,0.0
268,1.547649621963501,0.0
269,1.6773215532302856,0.0
270,0.5367515087127686,0.0
