,sigma,labels
0,2.7344141006469727,0.0
1,1.109925627708435,0.0
2,3.0569121837615967,0.0
3,2.4975106716156006,0.0
4,1.3190524578094482,0.0
5,0.29572832584381104,0.0
6,2.5837295055389404,0.0
7,2.4975733757019043,0.0
8,1.174539566040039,0.0
9,0.5948467254638672,0.0
10,2.126837968826294,0.0
11,1.0539796352386475,0.0
12,2.259995222091675,0.0
13,0.27297940850257874,0.0
14,1.10981285572052,0.0
15,2.8953709602355957,0.0
16,0.850516140460968,0.0
17,3.4505434036254883,0.0
18,0.320564329624176,0.0
19,0.2582511305809021,0.0
20,0.5767161846160889,0.0
21,2.0823187828063965,0.0
22,2.1863317489624023,0.0
23,1.7411311864852905,0.0
24,2.9716384410858154,0.0
25,3.1321194171905518,0.0
26,2.149976968765259,0.0
27,2.6294422149658203,0.0
28,2.3139586448669434,0.0
29,2.3607442378997803,0.0
30,1.8295879364013672,0.0
31,2.1248350143432617,0.0
32,2.237399101257324,0.0
33,1.9092060327529907,0.0
34,2.419668197631836,0.0
35,3.555164098739624,0.0
36,2.2260968685150146,0.0
37,1.9122183322906494,0.0
38,1.2968868017196655,0.0
39,0.4314863085746765,0.0
40,3.041813611984253,0.0
41,1.2449864149093628,0.0
42,1.8020566701889038,0.0
43,2.5038490295410156,0.0
44,1.8833564519882202,0.0
45,2.188194751739502,0.0
46,2.529717206954956,0.0
47,2.836007595062256,0.0
48,2.987868309020996,0.0
49,2.7695834636688232,0.0
50,3.0892744064331055,0.0
51,2.913123846054077,0.0
52,2.9687788486480713,0.0
53,2.5417912006378174,0.0
54,0.9591708779335022,0.0
55,0.32555651664733887,0.0
56,3.013260841369629,0.0
57,2.7985775470733643,0.0
58,2.6961076259613037,0.0
59,2.6627085208892822,0.0
60,0.2512696087360382,0.0
61,1.3263490200042725,0.0
62,1.9483283758163452,0.0
63,3.3682429790496826,0.0
64,2.715677499771118,0.0
65,2.739914894104004,0.0
66,1.1865283250808716,0.0
67,2.703840494155884,0.0
68,2.6832704544067383,0.0
69,3.245133876800537,0.0
70,2.6854915618896484,0.0
71,3.195889711380005,0.0
72,0.42497676610946655,0.0
73,0.32016122341156006,0.0
74,3.1192541122436523,0.0
75,1.9351863861083984,0.0
76,3.4133238792419434,0.0
77,2.520765781402588,0.0
78,2.7499756813049316,0.0
79,0.33160555362701416,0.0
80,0.3201442360877991,0.0
81,2.7006402015686035,0.0
