,sigma,labels
0,0.5191152691841125,0.0
1,1.8787758350372314,0.0
2,0.2976619005203247,0.0
3,0.2791905105113983,0.0
4,1.1449670791625977,0.0
5,0.5000957250595093,0.0
6,1.6769953966140747,0.0
7,1.6428937911987305,0.0
8,0.6986402869224548,0.0
9,0.45896244049072266,0.0
10,1.1205832958221436,0.0
11,2.237621545791626,0.0
12,1.583308219909668,0.0
13,0.5078585743904114,0.0
14,1.356410264968872,0.0
15,0.3191574215888977,0.0
16,1.9420937299728394,0.0
17,2.2226743698120117,0.0
18,1.24476957321167,0.0
19,0.883086621761322,0.0
20,1.682282567024231,0.0
21,1.544360637664795,0.0
22,0.4077901840209961,0.0
23,0.9497373700141907,0.0
24,0.2435629963874817,0.0
25,1.6464874744415283,0.0
26,1.5207780599594116,0.0
27,1.5601553916931152,0.0
28,0.7827337980270386,0.0
29,1.631725549697876,0.0
30,0.3708469569683075,0.0
31,0.5204595327377319,0.0
32,2.3173904418945312,0.0
33,1.2984598875045776,0.0
34,0.45195162296295166,0.0
35,1.3820167779922485,0.0
36,0.5304741859436035,0.0
37,0.7220008373260498,0.0
38,0.4463908076286316,0.0
39,0.6464961767196655,0.0
40,1.1975613832473755,0.0
41,0.28655168414115906,0.0
42,2.260830879211426,0.0
43,1.6292016506195068,0.0
44,1.27717924118042,0.0
45,0.8696188926696777,0.0
46,1.664560317993164,0.0
47,0.7208753824234009,0.0
48,1.6576800346374512,0.0
49,1.841698169708252,0.0
50,1.4539048671722412,0.0
51,2.0262603759765625,0.0
52,0.5288882255554199,0.0
53,2.052314281463623,0.0
54,1.2802380323410034,0.0
55,1.3035833835601807,0.0
56,0.33503443002700806,0.0
57,1.567779302597046,0.0
58,0.6962221264839172,0.0
59,0.7273402214050293,0.0
60,0.489997535943985,0.0
61,0.5513971447944641,0.0
62,0.6628208756446838,0.0
63,0.46735548973083496,0.0
64,0.28070127964019775,0.0
65,0.30294734239578247,0.0
66,2.025420665740967,0.0
67,1.6861369609832764,0.0
68,1.4767961502075195,0.0
69,0.33780989050865173,0.0
70,0.6676714420318604,0.0
71,0.9957389831542969,0.0
72,1.3938076496124268,0.0
73,1.1395807266235352,0.0
74,1.5894514322280884,0.0
75,0.7439076900482178,0.0
76,0.4820391833782196,0.0
77,0.7198759317398071,0.0
78,0.7526575326919556,0.0
79,1.0050272941589355,0.0
80,0.5857644081115723,0.0
81,0.4159623384475708,0.0
82,0.6286345720291138,0.0
83,0.4867748022079468,0.0
84,0.6928020715713501,0.0
85,0.777657151222229,0.0
86,1.1346549987792969,0.0
87,0.934688925743103,0.0
88,0.716589093208313,0.0
89,1.4780741930007935,0.0
90,0.41752156615257263,0.0
91,0.8828401565551758,0.0
92,1.1636595726013184,0.0
93,0.4006926417350769,0.0
94,0.33504998683929443,0.0
95,0.880603551864624,0.0
96,1.4682543277740479,0.0
97,0.4360250234603882,0.0
98,1.7294307947158813,0.0
99,1.2368746995925903,0.0
100,0.7705091238021851,0.0
101,1.654310941696167,0.0
102,0.48783209919929504,0.0
103,1.6654901504516602,0.0
104,0.345773845911026,0.0
105,0.85921311378479,0.0
106,0.8130941987037659,0.0
107,1.5657262802124023,0.0
108,0.5875242948532104,0.0
109,1.2471282482147217,0.0
110,0.9589182734489441,0.0
111,0.47051751613616943,0.0
112,0.4613061547279358,0.0
113,1.8574626445770264,0.0
114,0.4936705231666565,0.0
115,1.1377012729644775,0.0
116,0.6743023991584778,0.0
117,1.4660873413085938,0.0
118,0.7285032868385315,0.0
119,0.7839746475219727,0.0
120,0.9434358477592468,0.0
121,1.2427363395690918,0.0
122,1.9325878620147705,0.0
123,0.5455043315887451,0.0
124,0.6829833388328552,0.0
125,0.7945398092269897,0.0
126,0.3463708162307739,0.0
127,1.581070899963379,0.0
128,0.3866053521633148,0.0
129,0.5890143513679504,0.0
130,1.1735920906066895,0.0
131,0.2717631757259369,0.0
132,1.4850754737854004,0.0
133,0.37288957834243774,0.0
134,0.7474589943885803,0.0
135,1.79392409324646,0.0
136,1.4099788665771484,0.0
137,0.2609785497188568,0.0
138,0.9820524454116821,0.0
139,1.0998730659484863,0.0
140,0.391724169254303,0.0
141,1.771541953086853,0.0
142,0.8293005228042603,0.0
143,0.8375251293182373,0.0
144,0.36068832874298096,0.0
145,1.6680760383605957,0.0
146,0.34656935930252075,0.0
147,1.8723746538162231,0.0
148,0.9863711595535278,0.0
149,1.210889458656311,0.0
150,1.691192626953125,0.0
151,1.4014601707458496,0.0
152,0.32723793387413025,0.0
153,1.8269245624542236,0.0
154,0.541860044002533,0.0
155,1.4906611442565918,0.0
156,1.134505033493042,0.0
157,0.4072103798389435,0.0
158,0.4459185004234314,0.0
159,0.44119012355804443,0.0
160,1.2064193487167358,0.0
161,1.0067756175994873,0.0
162,1.364162802696228,0.0
163,0.8876244425773621,0.0
164,0.8156472444534302,0.0
165,0.4037075638771057,0.0
166,1.7431286573410034,0.0
167,1.4989488124847412,0.0
168,0.8933579921722412,0.0
