,sigma,labels
0,1.596536636352539,0.0
1,1.385648250579834,0.0
2,1.2305974960327148,0.0
3,0.884652853012085,0.0
4,1.7384754419326782,0.0
5,1.3033676147460938,0.0
6,1.4145476818084717,0.0
7,1.9361902475357056,0.0
8,1.2681679725646973,0.0
9,1.2550592422485352,0.0
10,1.4555811882019043,0.0
11,1.5973632335662842,0.0
12,2.24875545501709,0.0
13,0.9776016473770142,0.0
14,1.7741239070892334,0.0
15,1.2777044773101807,0.0
16,1.5622611045837402,0.0
17,2.020970344543457,0.0
18,1.6432175636291504,0.0
19,1.174289584159851,0.0
20,2.177873373031616,0.0
21,2.43062162399292,0.0
22,0.9799351096153259,0.0
23,1.5395714044570923,0.0
24,0.853339433670044,0.0
25,2.250007152557373,0.0
26,1.8070964813232422,0.0
27,1.6848809719085693,0.0
28,1.6089869737625122,0.0
29,2.1480116844177246,0.0
30,0.922737717628479,0.0
31,1.3171844482421875,0.0
32,2.427961826324463,0.0
33,1.7716014385223389,0.0
34,1.5033636093139648,0.0
35,1.536821722984314,0.0
36,1.437920331954956,0.0
37,1.136108160018921,0.0
38,0.9850834608078003,0.0
39,1.386565923690796,0.0
40,1.672116994857788,0.0
41,0.9787302613258362,0.0
42,2.4774138927459717,0.0
43,2.42396879196167,0.0
44,1.7669247388839722,0.0
45,1.6244393587112427,0.0
46,1.8971892595291138,0.0
47,1.330445408821106,0.0
48,2.102917194366455,0.0
49,2.536062240600586,0.0
50,2.0637760162353516,0.0
51,2.542191743850708,0.0
52,1.8830101490020752,0.0
53,1.723545789718628,0.0
54,1.590059757232666,0.0
55,1.7131531238555908,0.0
56,1.1906869411468506,0.0
57,1.9260246753692627,0.0
58,1.3808974027633667,0.0
59,1.0935332775115967,0.0
60,1.1524131298065186,0.0
61,1.5161552429199219,0.0
62,1.3312501907348633,0.0
63,1.3453747034072876,0.0
64,0.7857092618942261,0.0
65,1.1975106000900269,0.0
66,2.3745410442352295,0.0
67,1.7820909023284912,0.0
68,1.8825721740722656,0.0
69,1.0108256340026855,0.0
70,1.0878753662109375,0.0
71,1.6377980709075928,0.0
72,1.3975331783294678,0.0
73,2.1081063747406006,0.0
74,2.3606534004211426,0.0
75,1.926421880722046,0.0
76,0.9037922620773315,0.0
77,0.9828723669052124,0.0
78,1.1584765911102295,0.0
79,1.141638994216919,0.0
80,1.234074592590332,0.0
81,1.0360206365585327,0.0
82,1.7612473964691162,0.0
83,1.1427894830703735,0.0
84,1.2174046039581299,0.0
85,1.1160224676132202,0.0
86,1.68130362033844,0.0
87,1.4393436908721924,0.0
88,0.939494252204895,0.0
89,2.047492027282715,0.0
90,0.9914910793304443,0.0
91,1.6133174896240234,0.0
92,1.1999225616455078,0.0
93,0.9652411937713623,0.0
94,1.0922282934188843,0.0
95,1.8179500102996826,0.0
96,1.551159143447876,0.0
97,1.242756724357605,0.0
98,2.1777443885803223,0.0
99,1.6429386138916016,0.0
100,1.3394392728805542,0.0
101,1.7678526639938354,0.0
102,1.3316376209259033,0.0
103,2.3570401668548584,0.0
104,0.8726286888122559,0.0
105,1.5046972036361694,0.0
106,1.32378351688385,0.0
107,2.3309733867645264,0.0
108,1.6459441184997559,0.0
109,1.100722074508667,0.0
110,1.6560585498809814,0.0
111,1.4089233875274658,0.0
112,0.95804762840271,0.0
113,1.774411678314209,0.0
114,1.3529331684112549,0.0
115,1.2103970050811768,0.0
116,1.0601071119308472,0.0
117,1.8245036602020264,0.0
118,1.475149393081665,0.0
119,1.2986685037612915,0.0
120,1.394366979598999,0.0
121,1.325487732887268,0.0
122,2.4724225997924805,0.0
123,1.274670124053955,0.0
124,1.4929840564727783,0.0
125,1.0937944650650024,0.0
126,1.1899714469909668,0.0
127,1.537592887878418,0.0
128,1.4130702018737793,0.0
129,1.6797786951065063,0.0
130,1.3857967853546143,0.0
131,1.2688603401184082,0.0
132,1.74619460105896,0.0
133,1.3579037189483643,0.0
134,1.5461671352386475,0.0
135,2.090172290802002,0.0
136,1.888624906539917,0.0
137,0.8425644636154175,0.0
138,1.5000364780426025,0.0
139,1.4059767723083496,0.0
140,1.0185704231262207,0.0
141,2.502263069152832,0.0
142,1.3158096075057983,0.0
143,1.2285943031311035,0.0
